"","Unique_ID","Name","Views","Comments","Likes","Popularity","Followers","Day_Stamp","Month_Stamp","Year_Stamp","Hour_Stamp","Min_Stamp","Sec_Stamp","songs.Genreall.music","songs.Genrealternativerock","songs.Genreambient","songs.Genreclassical","songs.Genrecountry","songs.Genredanceedm","songs.Genredeephouse","songs.Genredisco","songs.Genredrumbass","songs.Genredubstep","songs.Genreelectronic","songs.Genrefolksingersongwriter","songs.Genrehiphoprap","songs.Genreindie","songs.Genrelatin","songs.Genremetal","songs.Genrepop","songs.Genrerbsoul","songs.Genrereggaeton","songs.Genrerock","songs.Genretrap"
"54856",1006996,565,33545,4.72738781871234,53,1072,49537,31,10,2018,16,0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"54858",235056,182,59260,4.71849887129509,2262,5080,19329,9,8,2018,16,5,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54864",501486,377,416359,3.66356164612965,8061,2144,6513,16,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"54867",1359808,719,39386,5.03043792139244,747,2951,13478,22,7,2017,10,15,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54871",568793,447,395612,4.86753445045558,4323,3663,134096,9,9,2015,1,16,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54882",142041,135,30431,4.43081679884331,262,3041,47142,16,6,2015,15,11,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54884",1243608,662,19943,3.29583686600433,4762,4731,38858,16,5,2013,13,40,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54892",294912,247,14712,4.54329478227,6000,1008,52808,21,10,2013,10,42,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"54894",1380661,735,293649,6.27852142416584,6944,514,83052,3,9,2013,14,41,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54896",568177,444,164642,5.39816270151775,5288,303,32348,16,5,2016,17,31,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54899",494019,365,7126,5.36129216570943,6836,2124,6970,14,1,2019,7,58,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54901",41998,46,17005,3.13549421592915,6712,1045,196619,22,6,2018,17,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54902",1499513,801,95104,4.44265125649032,6078,418,53398,10,11,2017,17,53,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"54903",81053,63,118872,4.27666611901606,4276,5648,175629,9,11,2018,16,34,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54905",1066883,588,24763,3.68887945411394,76,3769,96,20,11,2018,11,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54910",289766,237,75615,4.0943445622221,2242,5346,82415,20,9,2018,18,23,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54911",1032455,574,17085,3.55534806148941,5924,1008,64073,15,12,2013,4,31,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54912",39148,42,37368,3.95124371858143,4974,4627,89886,8,8,2011,17,57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54914",438076,328,1872252,5.93224518744801,4956,4766,152245,27,1,2017,13,40,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54934",1528523,159,1067250,3.61091791264422,1282,643,150319,5,7,2016,21,5,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54937",1521175,773,152559,3.66356164612965,4397,5624,13106,15,6,2018,17,38,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54938",694778,509,1622027,5.02388052084628,1134,3149,123501,26,1,2018,9,55,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54939",1076699,599,255999,4.43081679884331,1736,2083,45260,28,3,2013,20,2,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54941",79734,60,340732,5.32300997913841,1133,1396,66162,16,2,2018,18,37,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54948",1189095,533,5692,3.49650756146648,1114,2997,3238,8,3,2017,12,5,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54950",560279,427,581546,3.43398720448515,1102,3081,10560,14,3,2018,9,38,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54951",81702,64,1077843,5.01727983681492,2519,4022,174650,22,3,2017,16,33,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54955",492778,359,44392,3.3322045101752,392,1099,6419,11,10,2018,9,9,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54956",175533,171,12227,3.09104245335832,5781,5651,143743,29,12,2015,1,2,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54969",1206884,647,297379,4.53259949315326,1157,1601,120529,20,10,2017,16,59,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54971",1196968,645,20254,5.85507192220243,208,3730,67797,8,7,2016,21,57,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54972",1111812,618,23647,3.13549421592915,6715,4664,9263,20,3,2018,9,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54993",1431994,765,5782,4.0943445622221,2597,4998,76211,16,7,2018,12,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54995",1415263,753,27088,3.43398720448515,9036,2166,211419,25,2,2016,1,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55000",452576,339,24601,5.33271879326537,246,3095,106971,22,11,2017,16,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55001",1431883,765,10195,3.04452243772342,5786,1000,76211,21,11,2018,11,30,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55004",599838,463,80477,4.86753445045558,2978,3783,21351,11,9,2018,17,2,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55009",1543047,829,39836,4.51085950651685,442,2185,52573,25,6,2014,18,21,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55014",530979,410,70737,4.12713438504509,2952,5427,9568,25,11,2016,18,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55019",381903,293,75352,4.27666611901606,2045,3113,121113,26,10,2018,16,14,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55021",351024,285,239528,5.12396397940326,5512,5700,16805,27,7,2016,13,54,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55022",81709,64,1716014,6.02102334934953,4726,1009,174650,8,3,2016,14,54,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55026",1111814,618,30870,3.17805383034795,7701,4225,9263,25,12,2017,5,12,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55027",907582,531,35225,3.40119738166216,8388,2120,155645,24,3,2015,3,21,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55047",383950,311,165771,5.00394630594546,5027,5397,58988,22,9,2016,17,13,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55052",23595,714,2844,3.36729582998647,9097,2207,622,15,6,2018,19,43,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55053",1508220,806,2818,3.17805383034795,5981,1215,15839,4,5,2012,15,53,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55056",110301,104,516927,5.8406416573734,1072,784,70255,10,11,2015,21,43,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55058",1519922,589,253342,5.19849703126583,8943,962,191199,7,2,2017,21,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55067",973098,558,44386,3.71357206670431,9068,1138,103301,31,1,2016,0,5,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55068",1101721,613,1526,3.68887945411394,5958,3681,3515,20,7,2015,13,9,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55072",257252,197,231525,3.87120101090789,6289,3656,47883,21,2,2018,19,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"55075",287761,236,21454,5.45958551414416,262,3658,57080,31,12,2017,19,24,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55080",335452,244,291684,3.25809653802148,3970,2105,20195,20,7,2017,22,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"55089",352699,289,50412,5.44241771052179,1628,3078,17346,24,3,2017,20,46,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55091",1508197,806,5211,3.85014760171006,7597,5110,15839,9,5,2013,15,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55098",452408,339,16902,4.45434729625351,8441,2082,106971,11,2,2019,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55111",237052,183,92673,3.89182029811063,717,2124,66249,4,3,2016,14,54,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55114",276574,212,48512,4.18965474202643,125,2205,11104,30,11,2013,10,39,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55117",1321491,711,8271,3.2188758248682,6766,2106,2978,24,1,2019,17,50,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55122",1079594,603,16861,3.49650756146648,1151,1035,13007,26,9,2011,14,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55132",1470640,168,386891,5.50938833662798,5161,1162,2306,2,11,2018,18,40,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55135",477955,354,64913,5.82304589548302,2871,4654,34837,15,10,2017,23,30,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55138",1143915,639,39600,4.85203026391962,970,2176,143726,29,8,2017,10,19,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55141",1428106,764,64511,4.07753744390572,604,3701,201030,9,2,2015,15,22,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55144",694786,509,334120,6.29526600143965,4151,5107,123501,28,8,2017,13,4,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55148",1466134,784,55423,3.97029191355212,6925,1144,53681,1,11,2017,19,14,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55150",1078015,601,5823175,5.71373280550937,7559,3228,177856,31,3,2016,1,31,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55155",1321863,713,6328,5.35185813347607,3854,1103,87682,26,11,2018,17,53,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55159",1431873,765,3526,3.63758615972639,1306,4269,76211,29,11,2018,11,18,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55160",1419407,760,86929,4.62497281328427,2100,4221,142334,10,3,2018,17,2,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55173",1114574,623,43778,5.71373280550937,203,4699,142456,7,7,2017,17,16,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55184",47828,47,1737178,5.04342511691925,3654,851,29501,27,1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55185",473117,351,61543,4.31748811353631,1554,3658,66412,16,4,2014,0,28,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55186",79712,60,205246,5.19849703126583,1066,913,66162,10,9,2018,17,30,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55200",459868,563,73959,3.95124371858143,1656,3086,29360,6,5,2016,17,57,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55202",175686,171,120488,5.12989871492307,3254,5644,143743,17,6,2014,20,41,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55207",1519937,589,415299,5.81413053182507,1131,2054,191199,11,10,2016,16,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55220",651952,490,69564,4.4188406077966,963,3118,20041,2,12,2015,16,9,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55221",1432438,765,24321,3.36729582998647,4943,5616,76211,23,3,2016,16,29,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55223",596786,457,204476,3.61091791264422,4559,3061,7477,31,8,2018,4,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55234",510425,390,125255,3.97029191355212,4137,5383,21629,11,4,2018,16,51,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55239",105715,94,51306,4.11087386417331,346,1187,11057,10,9,2018,15,55,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55243",621221,470,55527,4.23410650459726,790,3083,9923,2,6,2017,19,11,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55252",84081,74,241218,3.66356164612965,3033,1056,3182,20,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"55266",1519909,589,163770,4.20469261939097,5489,56,191199,16,8,2017,20,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55273",1431860,765,11894,3.04452243772342,4920,5012,76211,7,12,2018,10,30,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55274",1360088,720,41227,3.68887945411394,8337,2077,181298,11,9,2013,16,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55277",235068,182,169883,4.63472898822964,3434,117,19329,25,12,2015,15,43,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55281",452521,339,35805,5.95842469302978,721,3763,106971,3,4,2018,16,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55285",691645,505,31642,3.17805383034795,42,1077,70837,3,5,2018,7,57,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55290",630184,484,30179,3.3322045101752,9047,1048,176366,21,6,2017,4,25,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55294",491751,382,50348,3.46573590279973,89,5663,6396,2,8,2016,22,30,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55296",337812,277,6097,4.66343909411207,4788,1073,11675,18,12,2017,20,59,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55297",499483,376,49450,3.25809653802148,7593,1205,23501,12,9,2012,21,15,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55302",1419349,760,37005,3.29583686600433,181,2084,142334,5,10,2018,12,59,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55309",241808,202,2458,3.52636052461616,7643,3071,6084,7,1,2019,22,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"55313",624766,269,324581,5.19849703126583,1062,1566,132753,10,8,2016,21,14,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55315",1548624,833,24280,3.66356164612965,6002,1046,82016,7,1,2014,22,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55320",1540206,222,8307,3.71357206670431,8493,1098,1996,21,2,2019,1,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"55333",463699,628,88095,3.29583686600433,1585,3007,195064,5,5,2017,17,11,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55353",1532007,817,26775,3.40119738166216,5990,5349,146569,11,1,2012,15,57,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55361",1521170,773,80815,3.93182563272433,1867,4224,13106,14,2,2019,16,10,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55362",691666,505,67845,4.53259949315326,2824,4202,70837,22,8,2017,9,41,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55363",383996,311,55075,3.49650756146648,137,1204,58988,14,6,2016,19,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55366",235245,187,9276,3.09104245335832,7750,1027,7516,20,2,2019,16,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"55374",1114650,623,12380,5.18178355029209,4942,2107,142456,17,10,2016,14,31,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55376",567156,441,56999,5.00394630594546,742,3120,22932,19,3,2018,19,59,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55379",294904,247,41472,4.91998092582813,491,2146,52808,25,2,2014,15,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"55380",1392492,738,588532,4.38202663467388,1165,1736,49788,13,11,2017,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55382",1519895,589,49465,3.58351893845611,588,2949,191199,9,5,2018,15,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55384",1233164,650,6338223,6.16751649088834,1051,2330,247,4,4,2012,2,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"55385",1392503,738,175994,4.51085950651685,5067,364,49788,3,12,2015,17,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55386",1114651,623,9187,4.36944785246702,4858,2083,142456,10,10,2016,14,45,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55390",1364878,728,28394,3.87120101090789,5929,5627,115213,7,12,2013,19,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55394",1535985,819,159907,5.27299955856375,5653,175,34926,16,6,2016,18,29,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55397",237072,183,91120,3.3322045101752,348,995,66249,13,10,2015,21,4,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55405",106114,95,28485,3.17805383034795,6714,5638,116794,16,10,2012,5,27,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55406",962566,788,5586,6.35610766069589,8315,4642,13049,25,1,2019,4,26,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55408",432960,324,204007,4.81218435537242,3325,4305,123385,20,1,2013,19,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"55411",1059549,579,76451,3.98898404656427,3297,4724,26848,4,10,2018,15,20,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55414",953047,547,52783,3.25809653802148,932,2971,7823,17,7,2017,14,43,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55416",24945,23,39500,4.45434729625351,448,3708,113537,10,12,2014,16,49,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55420",257194,197,43855,3.17805383034795,1628,2099,47883,19,2,2019,17,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"55421",973192,558,122275,4.17438726989564,1492,5605,103301,14,8,2015,17,58,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55424",436004,327,85900,4.86753445045558,4521,209,23259,9,1,2017,19,14,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55430",125819,119,122817,4.47733681447821,5419,118,29823,13,6,2017,19,46,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"55433",567746,442,153732,5.42053499927229,4659,5070,18269,6,7,2018,14,59,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55436",438205,328,75933,5.29831736654804,1428,3765,152245,30,7,2015,14,29,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55437",531239,411,21034,4.23410650459726,4764,3769,22195,15,10,2012,18,52,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55439",322468,267,119035,3.09104245335832,570,3008,140061,24,12,2012,1,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"55440",1403650,747,294709,4.26267987704132,3373,4730,127475,6,2,2017,9,32,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55442",1114496,623,29930,5.66642668811243,1935,3099,142456,16,2,2018,14,29,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55444",1322385,713,8736,3.25809653802148,4735,5422,87682,14,2,2018,15,8,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55447",907427,531,62007,3.09104245335832,195,2144,155645,2,11,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55449",1114530,623,32042,5.31320597904179,1855,2177,142456,27,10,2017,14,28,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55451",568912,447,200426,3.78418963391826,5909,4255,134096,7,8,2012,20,45,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55452",1518573,314,347118,4.84418708645859,1097,1563,143150,9,3,2018,5,34,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55454",682975,500,224618,4.88280192258637,5645,36,49169,17,4,2017,12,17,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55469",1058725,578,14172,3.13549421592915,2380,3665,10085,2,4,2015,22,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55479",1322323,713,9952,3.3322045101752,4895,1024,87682,8,3,2018,16,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55481",280366,217,106497,3.04452243772342,2117,2219,27757,31,8,2016,23,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"55485",1321972,713,11689,3.80666248977032,6761,1024,87682,13,9,2018,13,46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55489",101560,91,1707938,5.0998664278242,3795,4885,94100,4,6,2015,17,9,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55495",539838,414,30878,4.47733681447821,234,2239,165268,30,11,2014,17,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55499",530011,409,71625,3.13549421592915,468,1118,9405,8,10,2017,21,9,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55503",1493104,800,104261,5.73979291217923,3312,5353,14019,5,10,2018,18,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55505",616703,460,82587,3.2188758248682,624,2125,31088,29,12,2016,20,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"55517",532236,412,42760,4.59511985013459,191,2217,1302,7,2,2018,20,26,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55534",1543034,829,110961,3.76120011569356,3257,4630,52573,28,5,2015,17,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55540",406106,315,1730687,5.80814248998044,2485,3624,204998,26,3,2014,6,34,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55553",661765,495,118377,3.52636052461616,3238,4208,81613,5,3,2018,16,18,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55554",1371996,733,1049217,3.8286413964891,2454,5055,50553,25,1,2017,15,11,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55556",947363,539,82549,3.13549421592915,196,2078,30501,18,4,2013,20,55,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55558",1537396,823,41851,5.35185813347607,1356,3078,8850,6,7,2017,16,14,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55560",684139,501,11847,4.74493212836325,8315,1051,36437,15,10,2018,13,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55562",335442,244,426815,3.71357206670431,7493,2222,20195,16,4,2018,2,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"55568",1432228,765,38323,3.43398720448515,886,2205,76211,8,10,2017,12,57,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55573",31671,32,260587,5.11198778835654,1101,782,62307,5,6,2018,12,38,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55599",1428130,764,94013,4.8283137373023,1576,4677,201030,22,9,2014,15,15,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55613",165713,162,102152,3.80666248977032,3344,4725,38769,26,10,2017,20,7,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"55616",1144061,639,39354,4.4188406077966,783,3028,143726,8,8,2016,8,32,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
